LocalidadOrigen,LocalidadDestino,distancia,tiempo
11,16,16039.2,1090.8
11,17,25495.6,1757.8
11,18,20938.9,1382.1
11,19,9412.6,631.6
11,20,22428.7,1999.4
11,21,10074.4,708.1
11,22,9481.8,608.6
11,23,7425.1,796.7
11,24,11776.6,899.9
11,25,12412.0,1020.8
11,26,9920.7,700.4
11,27,11086.4,917.5
11,28,11855.4,973.4
11,29,11404.9,913.9
11,30,11408.0,1075.5
11,31,15475.1,1358.0
11,32,10783.1,791.0
11,33,8542.5,627.8
11,34,12307.9,1225.8
11,35,11616.3,975.4
11,36,8966.3,778.4
11,37,19961.7,1677.4
11,38,8045.0,794.9
11,39,15841.2,1222.9
11,40,7120.1,771.3
11,41,8009.6,608.6
11,42,6189.8,600.8
11,43,24209.6,1690.7
11,44,6373.7,713.9
11,45,16159.8,1355.4
11,46,10742.5,868.6
11,47,11382.6,1005.7
11,48,16138.1,1338.0
11,49,13267.2,1073.3
11,50,3804.2,489.6
11,51,5906.2,608.1
11,52,5016.0,416.5
11,53,11146.0,838.2
11,54,16583.1,1436.6
11,55,6777.2,739.7
11,56,3098.8,424.2
11,57,10522.6,1014.7
11,58,16326.2,1400.4
11,59,16404.5,1099.7
11,60,9126.7,960.0
11,61,13136.2,831.5
11,62,4821.5,580.3
11,63,13373.5,1196.2
11,64,19161.9,1787.4
11,65,18321.2,1463.5
11,66,15962.6,1240.2
11,67,8192.3,793.7
11,68,10310.8,991.6
11,69,3293.2,528.0
11,70,13085.6,939.9
11,71,11113.7,1003.7
11,72,15805.8,1364.0
11,73,14130.0,931.7
11,74,4036.2,545.5
11,75,13414.8,897.0
11,76,14903.2,1285.5
11,77,18099.2,1438.9
11,78,15105.2,901.0
11,79,9787.0,697.1
11,80,17188.4,1483.7
11,81,9255.4,601.2
11,82,16231.0,1661.1
11,83,12861.2,840.4
11,84,11421.1,857.1
11,85,14389.5,1119.4
11,86,10236.3,773.8
11,87,10439.1,1036.6
11,88,17728.4,1422.7
11,89,25173.0,1790.2
11,90,4715.2,386.7
11,91,15616.9,1341.6
11,92,17004.5,1400.1
11,93,12993.2,935.6
11,94,11674.6,851.6
11,95,17879.5,1410.0
11,96,10517.4,864.4
11,97,6208.9,627.7
11,98,22652.9,2431.0
11,99,11138.2,1197.4
11,100,17671.0,1454.6
11,101,15628.4,1243.6
11,102,9267.1,595.1
12,1,25165.2,1842.0
12,2,7162.9,879.3
12,3,27553.6,2045.3
12,4,21712.0,1475.2
12,5,5691.6,604.4
12,6,10886.7,917.0
12,7,7959.3,776.1
12,8,15288.1,1198.4
12,9,23820.1,1607.5
12,10,5713.4,703.0
12,11,13013.7,1066.2
12,13,15927.1,1359.2
12,14,25197.5,2075.3
12,15,7397.4,705.8
12,16,22912.1,1839.1
12,17,33535.5,2595.0
12,18,28978.8,2219.3
12,19,22135.4,1536.1
12,20,8348.1,968.9
12,21,22797.2,1612.6
12,22,13071.8,1137.9
12,23,15645.9,1429.2
12,24,16274.7,1457.8
12,25,11723.3,940.0
12,26,13893.5,1273.3
12,27,5604.5,544.7
12,28,6663.6,601.2
12,29,10716.2,833.1
12,30,3125.0,317.8
12,31,11286.8,779.8
12,32,16786.8,1427.8
12,33,21129.5,1509.0
12,34,1592.6,251.2
12,35,6442.9,638.7
12,36,8707.6,837.6
12,37,8202.6,929.4
12,38,13450.8,1212.0
12,39,4083.5,508.9
12,40,8295.4,700.6
12,41,20596.7,1489.8
12,42,9041.3,779.6
12,43,32249.5,2527.9
12,44,14918.4,1353.0
12,45,12837.0,880.8
12,46,5743.5,573.2
12,47,10624.1,1065.3
12,48,5403.5,511.7
12,49,3092.1,401.7
12,50,13624.9,1159.8
12,51,9955.7,921.0
12,52,15700.7,1194.0
12,53,17149.6,1475.0
12,54,12300.3,875.6
12,55,10972.6,975.5
12,56,14973.3,1207.3
12,57,4569.3,429.5
12,58,9008.9,720.8
12,59,22970.5,1809.6
12,60,6329.7,668.4
12,61,26634.0,1734.9
12,62,14594.4,1118.7
12,63,6056.2,516.6
12,64,8084.7,1074.7
12,65,6317.9,740.9
12,66,3960.5,483.7
12,67,10126.8,975.7
12,68,4658.4,593.9
12,69,12944.3,1078.8
12,70,25383.9,1823.3
12,71,4512.4,525.9
12,72,8488.4,684.4
12,73,26852.7,1836.2
12,74,16088.0,1318.2
12,75,19720.8,1639.8
12,76,12691.6,869.5
12,77,10781.9,759.3
12,78,23145.1,1738.2
12,79,22509.8,1601.6
12,80,2359.1,358.8
12,81,14727.3,1255.7
12,82,3185.6,505.3
12,83,25448.2,1721.6
12,84,16294.3,1463.4
12,85,8918.4,758.0
12,86,19445.9,1627.5
12,87,17586.3,1467.4
12,88,10411.1,743.1
12,89,33212.9,2627.4
12,90,16969.4,1256.1
12,91,896.3,151.6
12,92,5821.9,693.4
12,93,18149.7,1535.5
12,94,17678.2,1488.4
12,95,5876.3,687.4
12,96,9758.8,924.0
12,97,8421.3,698.5
12,98,10649.7,1708.4
12,99,14544.2,1395.4
12,100,4125.4,451.8
12,101,10157.3,882.2
12,102,13120.7,1144.8
13,1,16546.5,1451.5
13,2,22561.8,1824.3
13,3,26345.0,1785.5
13,4,15820.7,1148.1
13,5,9781.4,971.8
13,6,5289.8,580.7
13,7,9207.0,787.2
13,8,6839.4,617.2
13,9,13293.4,1173.3
13,10,20790.1,1658.5
13,11,8804.5,830.1
13,12,15731.7,1335.1
13,14,24935.1,1924.0
13,15,8516.8,878.6
13,16,22870.6,1668.2
13,17,32327.0,2335.2
13,18,27770.3,1959.5
13,19,16244.0,1209.0
13,20,22945.8,2002.9
13,21,11893.3,1138.6
13,22,15382.3,1157.2
13,23,1222.1,141.6
13,24,17677.1,1448.5
13,25,6631.7,661.0
13,26,15821.3,1249.0
13,27,11599.7,921.2
13,28,9482.3,902.3
13,29,6830.3,856.5
13,30,11925.1,1079.0
13,31,10713.3,982.7
13,32,16683.7,1339.6
13,33,11350.5,1103.9
13,34,12825.0,1229.3
13,35,12427.3,1003.8
13,36,12154.4,993.3
13,37,20474.9,1681.1
13,38,2036.9,187.7
13,39,16354.5,1226.6
13,40,7622.5,779.4
13,41,10552.4,1004.1
13,42,6703.1,604.5
13,43,31041.0,2268.1
13,44,2248.3,260.7
13,45,11398.1,980.1
13,46,11155.1,923.8
13,47,13363.5,1163.7
13,48,16655.2,1341.5
13,49,13599.7,1078.9
13,50,5408.4,561.2
13,51,9915.9,853.3
13,52,11847.4,993.9
13,53,17046.5,1386.8
13,54,11821.3,1061.3
13,55,14254.4,1136.6
13,56,6022.5,503.4
13,57,11039.7,1018.2
13,58,15697.2,1377.2
13,59,23235.9,1677.1
13,60,9447.4,948.0
13,61,15332.3,1301.8
13,62,10966.5,1074.2
13,63,13890.6,1199.7
13,64,19675.2,1791.1
13,65,18834.5,1467.2
13,66,16475.9,1243.9
13,67,4656.2,549.7
13,68,10824.1,995.3
13,69,10897.3,1037.3
13,70,19917.0,1517.3
13,71,11627.0,1007.4
13,72,16322.9,1367.5
13,73,16348.5,1416.1
13,74,6842.1,576.3
13,75,20246.2,1474.4
13,76,10141.5,910.2
13,77,14542.9,1245.5
13,78,21936.5,1478.4
13,79,16618.4,1274.5
13,80,17499.3,1492.5
13,81,15155.9,1149.8
13,82,16748.1,1664.6
13,83,15184.4,1338.3
13,84,17321.6,1405.7
13,85,14902.8,1123.1
13,86,17067.7,1351.2
13,87,2334.9,217.2
13,88,14830.8,1265.5
13,89,32004.4,2367.6
13,90,8706.0,852.7
13,91,15927.8,1350.4
13,92,17517.8,1403.8
13,93,18893.7,1484.2
13,94,17575.1,1400.2
13,95,18392.8,1413.7
13,96,12498.3,1022.4
13,97,6722.2,631.4
13,98,23166.2,2434.7
13,99,5083.6,626.6
13,100,18188.1,1458.1
13,101,16141.7,1247.3
13,102,15167.6,1143.7
14,1,10137.0,1048.1
14,2,32751.2,2605.7
14,3,9590.1,991.3
14,4,12087.3,1057.1
14,5,28398.7,2116.0
14,6,21372.4,1729.5
14,7,20502.9,1641.9
14,8,18281.5,1564.0
14,9,16273.2,1337.3
14,10,30979.5,2439.9
14,11,19213.7,1562.6
14,12,25913.2,2106.2
14,13,24299.3,1913.5
14,15,27134.2,2022.8
14,16,4616.9,508.1
14,17,15572.1,1541.0
14,18,11015.3,1165.3
14,19,9624.1,1070.1
14,20,33561.1,2938.8
14,21,15250.3,1342.4
14,22,14487.0,1161.0
14,23,23580.6,1873.0
14,24,12469.9,1153.1
14,25,28656.1,2093.9
14,26,13231.1,1207.7
14,27,21789.1,1702.6
14,28,28099.6,2046.5
14,29,27649.0,1987.0
14,30,25726.4,1974.8
14,31,33888.2,2436.8
14,32,10929.0,976.5
14,33,15919.3,1440.2
14,34,26216.8,2089.0
14,35,22616.6,1785.2
14,36,18276.5,1452.0
14,37,30664.3,2462.5
14,38,23239.0,1854.6
14,39,26543.9,2008.0
14,40,25488.4,1891.3
14,41,15121.2,1340.4
14,42,22387.2,1660.3
14,43,14286.0,1473.9
14,44,22452.3,1789.6
14,45,33674.2,2474.5
14,46,21768.8,1704.9
14,47,16804.3,1551.5
14,48,31422.2,2315.4
14,49,23527.8,1856.0
14,50,20132.9,1797.5
14,51,19436.0,1675.3
14,52,14526.7,1183.7
14,53,10958.8,994.1
14,54,34901.7,2532.6
14,55,16770.0,1303.5
14,56,19566.9,1660.3
14,57,27170.7,2086.5
14,58,31610.3,2377.8
14,59,3171.7,393.7
14,60,24146.4,2047.2
14,61,14465.1,1348.0
14,62,16474.4,1312.9
14,63,28657.6,2173.6
14,64,29864.5,2572.5
14,65,29023.8,2248.6
14,66,26665.3,2025.3
14,67,24429.3,1934.9
14,68,23667.8,1928.1
14,69,18976.1,1558.9
14,70,7119.9,734.3
14,71,22587.4,1799.7
14,72,31089.9,2341.4
14,73,12860.8,1244.9
14,74,19122.3,1508.7
14,75,7217.7,684.5
14,76,32417.6,2404.6
14,77,33383.3,2416.3
14,78,4407.6,607.7
14,79,10714.7,1003.1
14,80,27680.8,2263.6
14,81,12358.7,972.8
14,82,28398.7,2475.2
14,83,17004.5,1597.2
14,84,11211.1,993.6
14,85,25092.2,1904.5
14,86,10293.1,941.4
14,87,27374.5,2110.0
14,88,33012.5,2400.1
14,89,15249.5,1573.4
14,90,16787.6,1302.0
14,91,26109.4,2121.5
14,92,27707.2,2185.2
14,93,8197.3,730.4
14,94,9895.0,934.5
14,95,28582.2,2195.1
14,96,16677.6,1493.7
14,97,23142.9,1750.7
14,98,33355.6,3216.1
14,99,25786.8,2318.6
14,100,29338.5,2421.7
14,101,26331.0,2028.7
14,102,14272.3,1147.5
15,1,22543.0,1594.4
15,2,17980.7,1358.1
15,3,27686.3,1817.6
15,4,19089.8,1227.6
15,5,2278.9,278.9
15,6,5912.6,475.4
15,7,7604.1,577.0
15,8,12665.9,950.8
15,9,21197.9,1359.9
15,10,14375.5,1221.4
15,11,10391.5,818.6
15,12,6886.8,813.6
15,13,10953.0,917.6
15,14,26723.6,1913.7
15,16,24438.2,1677.5
15,17,33668.3,2367.3
15,18,29111.5,1991.6
15,19,19513.1,1288.5
15,20,13158.7,1266.3
15,21,20174.9,1365.0
15,22,16164.4,1046.9
15,23,10671.8,987.6
15,24,18459.2,1338.2
15,25,6749.2,498.4
15,26,16603.3,1138.7
15,27,9354.2,650.3
15,28,1575.1,203.3
15,29,5742.1,391.5
15,30,4506.8,551.7
15,31,5540.3,569.6
15,32,17168.9,1194.2
15,33,18507.3,1261.4
15,34,5406.7,702.0
15,35,10181.7,732.9
15,36,10551.4,783.1
15,37,18229.4,1410.2
15,38,8476.7,770.4
15,39,14109.0,955.7
15,40,3321.3,259.0
15,41,17974.4,1242.2
15,42,7588.8,514.0
15,43,32382.2,2300.2
15,44,9944.3,911.4
15,45,7678.7,717.3
15,46,9482.4,667.4
15,47,11760.6,953.5
15,48,6868.1,604.9
15,49,7859.4,786.4
15,50,8919.3,884.7
15,51,8313.0,643.1
15,52,13078.5,946.4
15,53,17531.7,1241.4
15,54,7142.0,712.1
15,55,12651.4,926.4
15,56,10866.8,883.5
15,57,3328.5,464.5
15,58,7056.2,667.3
15,59,24496.6,1648.0
15,60,1681.0,210.4
15,61,24011.8,1487.3
15,62,11972.2,871.1
15,63,4532.1,489.9
15,64,17429.6,1520.2
15,65,16588.9,1196.3
15,66,14230.4,973.0
15,67,5152.7,534.1
15,68,8112.9,688.5
15,69,10322.1,831.2
15,70,25516.6,1595.6
15,71,9381.5,736.5
15,72,6535.8,630.9
15,73,24230.5,1588.6
15,74,11686.4,956.4
15,75,20122.9,1461.7
15,76,6930.1,659.5
15,77,7473.9,708.4
15,78,23277.8,1510.5
15,79,19887.6,1354.0
15,80,8503.2,990.8
15,81,15938.0,1039.5
15,82,12354.1,1098.4
15,83,22826.0,1474.0
15,84,18103.6,1295.4
15,85,12657.3,852.2
15,86,19578.6,1399.8
15,87,12612.2,1025.8
15,88,7103.2,692.2
15,89,33345.7,2399.7
15,90,14347.1,1008.5
15,91,7083.0,828.4
15,92,15272.3,1132.9
15,93,19019.8,1339.6
15,94,18060.4,1254.8
15,95,16147.3,1142.8
15,96,10895.4,812.2
15,97,5799.1,450.9
15,98,20920.7,2163.8
15,99,9570.1,953.8
15,100,8401.0,721.5
15,101,13896.1,976.4
15,102,15949.7,1033.4
16,1,8732.0,772.3
16,2,29326.9,2238.3
16,3,7884.5,680.5
16,4,6594.0,743.0
16,5,24974.3,1748.6
16,6,17948.1,1362.1
16,7,17078.6,1274.5
16,8,15173.9,1204.9
16,9,9456.2,1013.9
16,10,27555.1,2072.5
16,11,15789.3,1195.2
16,12,22488.8,1738.8
16,13,21333.0,1599.6
16,14,5117.1,573.1
16,15,23709.8,1655.4
16,17,13866.5,1230.2
16,18,9309.8,854.5
16,19,5630.7,656.9
16,20,30136.8,2571.4
16,21,12284.0,1028.5
16,22,11062.7,793.6
16,23,20614.3,1559.1
16,24,10804.9,931.3
16,25,25231.8,1726.5
16,26,11501.6,885.4
16,27,18364.8,1335.2
16,28,24675.2,1679.1
16,29,24224.7,1619.6
16,30,22302.1,1607.4
16,31,30463.9,2069.4
16,32,7504.6,609.1
16,33,12953.0,1126.3
16,34,22792.5,1721.6
16,35,19192.3,1417.8
16,36,14852.2,1084.6
16,37,27240.0,2095.1
16,38,20272.7,1540.7
16,39,23119.5,1640.6
16,40,22064.0,1523.9
16,41,12154.9,1026.5
16,42,18962.9,1292.9
16,43,12580.5,1163.1
16,44,19486.0,1475.7
16,45,30249.8,2107.1
16,46,18344.5,1337.5
16,47,15139.3,1329.7
16,48,27997.8,1948.0
16,49,20103.5,1488.6
16,50,17654.5,1438.8
16,51,16011.7,1307.9
16,52,11102.4,816.3
16,53,7534.5,626.7
16,54,31477.4,2165.2
16,55,13345.6,936.1
16,56,17749.0,1336.3
16,57,23746.3,1719.1
16,58,28185.9,2010.4
16,59,2890.1,307.4
16,60,20722.1,1679.8
16,61,13060.0,1072.2
16,62,13050.0,945.5
16,63,25233.2,1806.2
16,64,26440.2,2205.1
16,65,25599.5,1881.2
16,66,23241.0,1657.9
16,67,21005.0,1567.5
16,68,20243.4,1560.7
16,69,15551.7,1191.5
16,70,5714.8,458.5
16,71,19163.0,1432.3
16,72,27665.5,1974.0
16,73,11455.7,969.1
16,74,16156.0,1194.8
16,75,5839.2,480.1
16,76,28993.2,2037.2
16,77,29958.9,2048.9
16,78,2574.5,327.1
16,79,5862.8,686.6
16,80,24256.4,1896.2
16,81,8934.3,605.4
16,82,24974.3,2107.8
16,83,15599.4,1321.4
16,84,9546.1,771.8
16,85,21667.8,1537.1
16,86,7326.8,627.5
16,87,24408.2,1796.1
16,88,29588.1,2032.7
16,89,13543.9,1262.6
16,90,13363.3,934.6
16,91,22685.0,1754.1
16,92,24282.8,1817.8
16,93,6532.3,508.6
16,94,8063.1,644.0
16,95,25157.8,1827.7
16,96,16647.6,1254.3
16,97,19718.6,1383.3
16,98,29931.2,2848.7
16,99,23950.8,1971.2
16,100,25914.1,2054.3
16,101,22906.7,1661.3
16,102,10847.9,780.1
17,1,14490.4,1301.4
17,2,39072.3,3282.6
17,3,7922.0,698.7
17,4,15507.0,1443.0
17,5,32729.8,2720.5
17,6,29087.1,2301.3
17,7,26824.0,2318.8
17,8,23692.6,1878.6
17,9,14470.9,1444.3
17,10,37300.6,3116.8
17,11,25103.5,2028.5
17,12,32234.3,2783.1
17,13,26464.5,2234.4
17,14,15303.2,1540.9
17,15,33099.9,2655.2
17,16,14032.9,1288.9
17,18,7166.4,705.9
17,19,14543.8,1356.9
17,20,39882.3,3615.7
17,21,15523.8,1519.1
17,22,19910.2,1699.0
17,23,25745.8,2193.9
17,24,21367.2,1974.9
17,25,28207.4,2478.4
17,26,20349.2,1790.8
17,27,28110.2,2379.5
17,28,34065.3,2678.9
17,29,33614.7,2619.4
17,30,32047.6,2651.7
17,31,32289.0,2800.1
17,32,18977.6,1648.5
17,33,18071.6,1761.7
17,34,32537.9,2765.9
17,35,28937.7,2462.1
17,36,24597.6,2128.9
17,37,36985.4,3139.4
17,38,25404.2,2175.5
17,39,32865.0,2684.9
17,40,31071.8,2484.3
17,41,17273.5,1661.9
17,42,30141.5,2313.8
17,43,2897.5,421.1
17,44,24617.5,2110.5
17,45,32973.7,2797.5
17,46,28089.9,2381.8
17,47,25478.1,2288.9
17,48,37743.3,2992.3
17,49,29848.9,2532.9
17,50,25544.1,2112.1
17,51,29298.8,2303.4
17,52,22479.5,1714.4
17,53,19340.5,1695.7
17,54,33396.9,2878.7
17,55,23091.1,1980.4
17,56,21732.1,1981.2
17,57,33256.9,2673.7
17,58,37931.4,3054.7
17,59,13655.9,1345.9
17,60,31861.1,2619.0
17,61,14612.2,1436.6
17,62,22795.5,1989.8
17,63,34978.7,2850.5
17,64,36185.7,3249.4
17,65,35345.0,2925.5
17,66,32986.4,2702.2
17,67,26431.5,2377.3
17,68,29988.9,2605.0
17,69,26690.7,2130.7
17,70,11473.3,987.6
17,71,28908.5,2476.6
17,72,37411.0,3018.3
17,73,13008.0,1333.5
17,74,21287.5,1829.6
17,75,18817.8,1618.9
17,76,31717.1,2727.6
17,77,36118.5,3062.9
17,78,11272.2,1055.4
17,79,14775.8,1386.6
17,80,34001.9,2940.5
17,81,18679.8,1649.7
17,82,34719.8,3152.1
17,83,17151.6,1685.8
17,84,20648.4,1852.0
17,85,31413.3,2581.4
17,86,15762.0,1448.1
17,87,29539.7,2430.9
17,88,39333.6,3077.0
17,89,3476.7,657.9
17,90,21513.8,1663.6
17,91,32430.5,2798.4
17,92,34028.3,2862.1
17,93,19510.9,1647.4
17,94,19869.1,1709.1
17,95,34903.3,2872.0
17,96,25351.5,2231.1
17,97,30160.6,2340.7
17,98,39676.7,3893.0
17,99,27952.0,2639.5
17,100,35659.6,3098.6
17,101,32652.1,2705.6
17,102,19695.5,1685.5
18,1,8516.6,788.8
18,2,33098.5,2770.0
18,3,3285.7,427.2
18,4,9533.2,930.4
18,5,26756.0,2207.9
18,6,23113.3,1788.7
18,7,20850.2,1806.2
18,8,17718.8,1366.0
18,9,12703.4,1096.4
18,10,31326.8,2604.2
18,11,19129.7,1515.9
18,12,26260.5,2270.5
18,13,23898.2,1756.0
18,14,9329.4,1028.3
18,15,27126.0,2142.6
18,16,8059.1,776.3
18,17,9267.6,976.9
18,19,8569.9,844.3
18,20,33908.4,3103.1
18,21,13522.4,1138.7
18,22,13936.4,1186.4
18,23,23179.5,1715.5
18,24,15393.4,1462.3
18,25,25641.0,2000.0
18,26,14375.3,1278.2
18,27,22136.4,1866.9
18,28,28091.5,2166.3
18,29,27640.9,2106.8
18,30,26073.7,2139.1
18,31,29722.6,2321.7
18,32,13003.8,1135.9
18,33,15518.2,1282.7
18,34,26564.1,2253.3
18,35,22963.9,1949.5
18,36,18623.8,1616.3
18,37,31011.6,2626.8
18,38,22837.9,1697.1
18,39,26891.2,2172.3
18,40,25098.0,1971.7
18,41,14720.0,1182.9
18,42,24167.7,1801.2
18,43,7981.6,909.8
18,44,22051.2,1632.1
18,45,30407.4,2319.1
18,46,22116.1,1869.2
18,47,19504.3,1776.3
18,48,31769.5,2479.7
18,49,23875.1,2020.3
18,50,19570.3,1599.5
18,51,23324.9,1790.8
18,52,16505.7,1201.8
18,53,13366.6,1183.1
18,54,30830.6,2400.3
18,55,17117.3,1467.8
18,56,19165.7,1502.8
18,57,27283.1,2161.1
18,58,31957.6,2542.1
18,59,7682.1,833.3
18,60,25887.3,2106.4
18,61,12844.7,1088.7
18,62,16821.7,1477.2
18,63,29004.9,2337.9
18,64,30211.8,2736.8
18,65,29371.1,2412.9
18,66,27012.6,2189.6
18,67,23865.2,1898.9
18,68,24015.1,2092.4
18,69,20716.9,1618.1
18,70,5499.5,475.0
18,71,22934.7,1964.0
18,72,31437.1,2505.7
18,73,11240.4,985.6
18,74,18721.1,1351.2
18,75,12844.0,1106.3
18,76,29150.8,2249.2
18,77,33730.6,2580.6
18,78,5298.4,542.8
18,79,8802.0,874.0
18,80,28028.1,2427.9
18,81,12705.9,1137.1
18,82,28746.0,2639.5
18,83,15384.0,1337.9
18,84,14674.6,1339.4
18,85,25439.5,2068.8
18,86,9788.2,935.5
18,87,26973.4,1952.5
18,88,33359.8,2564.4
18,89,8945.0,1009.3
18,90,15540.0,1151.0
18,91,26456.6,2285.8
18,92,28054.5,2349.5
18,93,13537.1,1134.8
18,94,13895.3,1196.5
18,95,28929.5,2359.4
18,96,19377.6,1718.5
18,97,24186.8,1828.1
18,98,33702.9,3380.4
18,99,25385.7,2161.1
18,100,29685.7,2586.0
18,101,26678.3,2193.0
18,102,13721.7,1172.9
19,1,5501.8,621.9
19,2,27204.1,2189.5
19,3,10145.8,733.3
19,4,1990.2,227.0
19,5,17553.1,1571.0
19,6,13910.4,1151.8
19,7,14955.8,1225.7
19,8,9265.6,803.9
19,9,5723.6,562.0
19,10,25432.3,2023.7
19,11,10676.4,953.8
19,12,20366.0,1690.0
19,13,15655.6,1175.1
19,14,8735.8,871.8
19,15,17923.1,1505.7
19,16,6671.3,616.0
19,17,16127.8,1283.0
19,18,11571.0,907.3
19,20,29986.4,2508.9
19,21,5880.8,592.7
19,22,8107.7,667.0
19,23,14937.0,1134.6
19,24,9564.7,942.9
19,25,17398.5,1419.1
19,26,8546.6,758.8
19,27,16242.0,1286.4
19,28,18888.6,1529.4
19,29,18438.0,1469.9
19,30,20179.3,1558.6
19,31,21480.1,1740.8
19,32,7175.1,616.5
19,33,7275.7,701.8
19,34,20669.7,1672.8
19,35,17069.5,1369.0
19,36,12729.4,1035.8
19,37,25117.2,2046.3
19,38,14595.4,1116.2
19,39,20996.8,1591.8
19,40,15895.1,1334.8
19,41,6477.5,602.0
19,42,14964.8,1164.3
19,43,14841.7,1215.9
19,44,13808.7,1051.2
19,45,22164.9,1738.2
19,46,16221.7,1288.7
19,47,13675.6,1256.9
19,48,23695.8,1847.5
19,49,17980.7,1439.8
19,50,11117.1,1037.4
19,51,14122.1,1153.9
19,52,7064.7,606.0
19,53,7538.0,663.7
19,54,22588.1,1819.4
19,55,11222.8,887.3
19,56,10923.2,921.9
19,57,18080.2,1524.2
19,58,23883.9,1909.9
19,59,7393.3,638.5
19,60,16684.4,1469.5
19,61,7803.0,670.6
19,62,10927.2,896.7
19,63,20931.2,1705.7
19,64,24317.4,2156.3
19,65,23476.7,1832.4
19,66,21118.2,1609.1
19,67,15622.7,1318.0
19,68,18120.6,1511.9
19,69,11514.0,981.2
19,70,7976.1,511.3
19,71,17040.2,1383.5
19,72,23363.4,1873.5
19,73,7189.3,616.1
19,74,10478.6,770.3
19,75,7425.7,660.1
19,76,20908.3,1668.3
19,77,25656.8,1948.4
19,78,5737.3,426.2
19,79,1966.5,263.1
19,80,22133.6,1847.4
19,81,6637.9,554.0
19,82,22851.6,2059.0
19,83,10183.7,902.8
19,84,8845.9,820.0
19,85,19545.0,1488.3
19,86,2163.5,340.1
19,87,18730.8,1371.6
19,88,25286.1,1932.2
19,89,15805.2,1315.4
19,90,7086.8,588.9
19,91,20562.2,1705.3
19,92,22160.0,1769.0
19,93,8405.3,706.0
19,94,8066.6,677.1
19,95,23035.0,1778.9
19,96,13548.9,1199.1
19,97,14983.9,1191.2
19,98,27808.4,2799.9
19,99,17143.2,1580.2
19,100,25228.6,1964.1
19,101,20783.9,1612.5
19,102,7893.0,653.5
20,1,32058.6,2611.3
20,2,12766.1,1064.1
20,3,37202.0,2834.5
20,4,28605.5,2244.5
20,5,12146.3,1321.6
20,6,17341.4,1634.2
20,7,17516.7,1639.9
20,8,22181.6,1967.7
20,9,30713.6,2376.8
20,10,10270.3,1048.1
20,11,19907.2,1835.5
20,12,9347.7,932.9
20,13,21474.0,2065.8
20,14,36239.3,2930.6
20,15,13164.5,1338.5
20,16,33953.9,2694.4
20,17,43183.9,3384.2
20,18,38627.2,3008.5
20,19,29028.8,2305.4
20,21,29690.6,2381.9
20,22,22306.0,2016.6
20,23,21192.8,2135.8
20,24,25508.9,2336.5
20,25,14773.1,1465.4
20,26,23127.7,2152.0
20,27,14838.7,1423.4
20,28,11741.6,1273.8
20,29,15139.3,1443.9
20,30,11788.8,1154.4
20,31,13684.5,1275.1
20,32,26684.6,2211.1
20,33,28023.0,2278.3
20,34,9511.6,961.7
20,35,15677.1,1517.4
20,36,17941.7,1716.3
20,37,12759.4,1274.5
20,38,18997.8,1918.6
20,39,11887.4,1268.2
20,40,14750.2,1417.8
20,41,27490.1,2259.1
20,42,15934.7,1548.9
20,43,41897.9,3317.1
20,44,20147.6,2037.1
20,45,15234.7,1376.1
20,46,14977.7,1451.9
20,47,19858.3,1944.0
20,48,6173.2,759.2
20,49,12562.7,1284.0
20,50,20518.3,1929.1
20,51,18225.6,1706.0
20,52,22594.2,1963.3
20,53,27047.4,2258.3
20,54,14698.0,1370.9
20,55,20206.8,1854.2
20,56,21866.8,1976.6
20,57,11462.7,1198.8
20,58,9721.3,1033.7
20,59,34012.3,2664.9
20,60,12784.4,1385.6
20,61,33527.5,2504.2
20,62,21487.9,1888.0
20,63,9494.7,1039.7
20,64,14637.2,1622.8
20,65,12583.2,1248.4
20,66,11991.5,1277.2
20,67,16581.6,1692.9
20,68,13322.2,1430.5
20,69,19837.8,1848.1
20,70,35032.3,2612.5
20,71,13746.6,1404.6
20,72,7668.8,959.6
20,73,33746.2,2605.5
20,74,21889.7,2082.1
20,75,29638.6,2478.6
20,76,15089.3,1364.8
20,77,13179.5,1254.6
20,78,32793.5,2527.4
20,79,29403.3,2370.9
20,80,9261.0,937.1
20,81,25453.7,2056.4
20,82,8320.5,932.0
20,83,32341.7,2490.9
20,84,27619.3,2312.3
20,85,15962.4,1521.4
20,86,29094.3,2416.7
20,87,23133.2,2174.0
20,88,12808.8,1238.4
20,89,42861.3,3416.6
20,90,23862.8,2025.4
20,91,9093.5,898.8
20,92,13153.6,1422.0
20,93,28535.5,2356.5
20,94,27576.1,2271.7
20,95,12909.3,1272.9
20,96,18993.0,1802.7
20,97,15314.8,1467.8
20,98,16028.1,2086.4
20,99,18094.8,2018.0
20,100,4150.1,540.0
20,101,17201.3,1645.6
20,102,22354.9,2023.5
21,1,5729.7,445.1
21,2,28404.0,2194.5
21,3,16279.0,1083.6
21,4,5929.4,471.3
21,5,16758.4,1433.3
21,6,12266.8,1042.2
21,7,15469.6,1136.6
21,8,6703.9,573.3
21,9,1783.2,203.2
21,10,26632.3,2028.7
21,11,9001.8,835.4
21,12,21566.0,1695.0
21,13,11666.2,868.3
21,14,14869.1,1222.1
21,15,15493.9,1340.1
21,16,12804.6,966.3
21,17,16666.4,1559.8
21,18,17704.3,1257.6
21,19,6352.8,532.2
21,20,30525.2,2449.7
21,22,10423.6,623.9
21,23,10947.6,827.8
21,24,12718.3,915.2
